date,price,day,day_of_week,month,lag_1,lag_2,lag_3,lag_7
2026-04-15 08:00:41.258,73761.19237686085,10,2,4,73907.20613060378,74046.70291058748,74330.25655492964,74573.40267174094
2026-04-15 09:00:18.611,74145.59574331983,10,2,4,73761.19237686085,73907.20613060378,74046.70291058748,74654.99786830232
2026-04-15 10:00:39.389,74016.72781267343,10,2,4,74145.59574331983,73761.19237686085,73907.20613060378,74341.62437331716
2026-04-15 11:00:19.930,74032.58109612072,10,2,4,74016.72781267343,74145.59574331983,73761.19237686085,74365.80262765262
2026-04-15 12:00:27.178,74204.63222618688,10,2,4,74032.58109612072,74016.72781267343,74145.59574331983,74330.25655492964
2026-04-15 13:00:20.779,74373.37724976474,10,2,4,74204.63222618688,74032.58109612072,74016.72781267343,74046.70291058748
2026-04-15 14:01:13.209,74069.7053336587,10,2,4,74373.37724976474,74204.63222618688,74032.58109612072,73907.20613060378
2026-04-15 15:00:11.429,74154.90157819202,10,2,4,74069.7053336587,74373.37724976474,74204.63222618688,73761.19237686085
2026-04-15 16:00:32.458,73820.14400449459,11,2,4,74154.90157819202,74069.7053336587,74373.37724976474,74145.59574331983
2026-04-15 17:00:33.830,73920.4427234278,11,2,4,73820.14400449459,74154.90157819202,74069.7053336587,74016.72781267343
2026-04-15 18:00:25.018,74112.8124801126,11,2,4,73920.4427234278,73820.14400449459,74154.90157819202,74032.58109612072
2026-04-15 19:00:53.822,74381.43657451161,11,2,4,74112.8124801126,73920.4427234278,73820.14400449459,74204.63222618688
2026-04-15 20:00:14.687,75065.22777479656,11,2,4,74381.43657451161,74112.8124801126,73920.4427234278,74373.37724976474
2026-04-15 21:00:12.180,74848.27826856509,11,2,4,75065.22777479656,74381.43657451161,74112.8124801126,74069.7053336587
2026-04-15 22:00:47.457,74755.67507475952,11,2,4,74848.27826856509,75065.22777479656,74381.43657451161,74154.90157819202
2026-04-15 23:00:34.385,74994.07056275372,11,2,4,74755.67507475952,74848.27826856509,75065.22777479656,73820.14400449459
2026-04-16 00:00:26.416,74810.96914134864,11,3,4,74994.07056275372,74755.67507475952,74848.27826856509,73920.4427234278
2026-04-16 01:00:40.862,74809.92614171893,11,3,4,74810.96914134864,74994.07056275372,74755.67507475952,74112.8124801126
2026-04-16 02:01:22.803,74624.49892113969,11,3,4,74809.92614171893,74810.96914134864,74994.07056275372,74381.43657451161
2026-04-16 03:00:11.395,74960.58296925222,11,3,4,74624.49892113969,74809.92614171893,74810.96914134864,75065.22777479656
2026-04-16 04:00:37.789,74899.68222426217,11,3,4,74960.58296925222,74624.49892113969,74809.92614171893,74848.27826856509
2026-04-16 05:00:40.828,74954.96884562605,11,3,4,74899.68222426217,74960.58296925222,74624.49892113969,74755.67507475952
2026-04-16 06:01:38.276,75046.35475775148,11,3,4,74954.96884562605,74899.68222426217,74960.58296925222,74994.07056275372
2026-04-16 07:00:59.044,74995.01740779368,11,3,4,75046.35475775148,74954.96884562605,74899.68222426217,74810.96914134864
2026-04-16 08:01:14.327,74705.72124858621,11,3,4,74995.01740779368,75046.35475775148,74954.96884562605,74809.92614171893
2026-04-16 09:00:50.379,74680.89837503555,11,3,4,74705.72124858621,74995.01740779368,75046.35475775148,74624.49892113969
2026-04-16 10:00:46.723,74622.01589094764,11,3,4,74680.89837503555,74705.72124858621,74995.01740779368,74960.58296925222
2026-04-16 11:00:10.003,74332.7583953483,11,3,4,74622.01589094764,74680.89837503555,74705.72124858621,74899.68222426217
2026-04-16 12:00:43.617,74556.17981114863,11,3,4,74332.7583953483,74622.01589094764,74680.89837503555,74954.96884562605
2026-04-16 13:00:56.375,74632.85353044435,11,3,4,74556.17981114863,74332.7583953483,74622.01589094764,75046.35475775148
2026-04-16 14:00:31.437,73705.01360985098,11,3,4,74632.85353044435,74556.17981114863,74332.7583953483,74995.01740779368
2026-04-16 15:00:28.941,73938.04397589041,11,3,4,73705.01360985098,74632.85353044435,74556.17981114863,74705.72124858621
2026-04-16 16:00:18.900,74740.25080601992,12,3,4,73938.04397589041,73705.01360985098,74632.85353044435,74680.89837503555
2026-04-16 17:00:48.233,74214.42990809566,12,3,4,74740.25080601992,73938.04397589041,73705.01360985098,74622.01589094764
2026-04-16 18:00:26.081,74273.00358424732,12,3,4,74214.42990809566,74740.25080601992,73938.04397589041,74332.7583953483
2026-04-16 19:00:40.853,75017.42674367223,12,3,4,74273.00358424732,74214.42990809566,74740.25080601992,74556.17981114863
2026-04-16 20:00:23.094,75389.68135904678,12,3,4,75017.42674367223,74273.00358424732,74214.42990809566,74632.85353044435
2026-04-16 21:00:42.253,75240.31590673576,12,3,4,75389.68135904678,75017.42674367223,74273.00358424732,73705.01360985098
2026-04-16 22:00:27.315,74944.91566812144,12,3,4,75240.31590673576,75389.68135904678,75017.42674367223,73938.04397589041
2026-04-16 23:00:58.176,74883.21300083205,12,3,4,74944.91566812144,75240.31590673576,75389.68135904678,74740.25080601992
2026-04-17 00:00:30.955,75149.1930221427,12,4,4,74883.21300083205,74944.91566812144,75240.31590673576,74214.42990809566
2026-04-17 01:00:53.697,74977.75409490333,12,4,4,75149.1930221427,74883.21300083205,74944.91566812144,74273.00358424732
2026-04-17 02:00:22.764,74787.851905865,12,4,4,74977.75409490333,75149.1930221427,74883.21300083205,75017.42674367223
2026-04-17 03:00:07.573,74695.48255658832,12,4,4,74787.851905865,74977.75409490333,75149.1930221427,75389.68135904678
2026-04-17 04:00:32.051,74649.52985426539,12,4,4,74695.48255658832,74787.851905865,74977.75409490333,75240.31590673576
2026-04-17 05:01:00.216,74792.21540789708,12,4,4,74649.52985426539,74695.48255658832,74787.851905865,74944.91566812144
2026-04-17 06:00:53.685,74666.08972542649,12,4,4,74792.21540789708,74649.52985426539,74695.48255658832,74883.21300083205
2026-04-17 07:00:48.343,74913.00922361523,12,4,4,74666.08972542649,74792.21540789708,74649.52985426539,75149.1930221427
2026-04-17 08:00:17.378,75044.90134871528,12,4,4,74913.00922361523,74666.08972542649,74792.21540789708,74977.75409490333
2026-04-17 09:01:11.858,75739.35058143485,12,4,4,75044.90134871528,74913.00922361523,74666.08972542649,74787.851905865
2026-04-17 10:00:35.344,75797.67899200699,12,4,4,75739.35058143485,75044.90134871528,74913.00922361523,74695.48255658832
2026-04-17 11:00:13.677,75297.00919396247,12,4,4,75797.67899200699,75739.35058143485,75044.90134871528,74649.52985426539
2026-04-17 12:00:27.085,75589.10032806055,12,4,4,75297.00919396247,75797.67899200699,75739.35058143485,74792.21540789708
2026-04-17 13:00:04.590,76213.45555656118,12,4,4,75589.10032806055,75297.00919396247,75797.67899200699,74666.08972542649
2026-04-17 14:01:20.758,77361.36237765808,12,4,4,76213.45555656118,75589.10032806055,75297.00919396247,74913.00922361523
2026-04-17 15:00:58.285,77956.91427499668,12,4,4,77361.36237765808,76213.45555656118,75589.10032806055,75044.90134871528
2026-04-17 16:01:09.527,77828.185699857,13,4,4,77956.91427499668,77361.36237765808,76213.45555656118,75739.35058143485
2026-04-17 17:01:15.036,77862.89905005145,13,4,4,77828.185699857,77956.91427499668,77361.36237765808,75797.67899200699
2026-04-17 18:00:31.603,77498.81630549654,13,4,4,77862.89905005145,77828.185699857,77956.91427499668,75297.00919396247
2026-04-17 19:00:52.485,77164.03670386429,13,4,4,77498.81630549654,77862.89905005145,77828.185699857,75589.10032806055
2026-04-17 20:00:54.342,77436.59527540709,13,4,4,77164.03670386429,77498.81630549654,77862.89905005145,76213.45555656118
2026-04-17 21:00:40.617,77362.87288021417,13,4,4,77436.59527540709,77164.03670386429,77498.81630549654,77361.36237765808
2026-04-17 22:01:02.842,77496.71066229149,13,4,4,77362.87288021417,77436.59527540709,77164.03670386429,77956.91427499668
2026-04-17 23:01:09.578,77308.43885337995,13,4,4,77496.71066229149,77362.87288021417,77436.59527540709,77828.185699857
2026-04-18 00:00:15.387,77128.44334858148,13,5,4,77308.43885337995,77496.71066229149,77362.87288021417,77862.89905005145
2026-04-18 01:00:28.704,77169.64712633878,13,5,4,77128.44334858148,77308.43885337995,77496.71066229149,77498.81630549654
2026-04-18 02:00:12.377,77201.78314338902,13,5,4,77169.64712633878,77128.44334858148,77308.43885337995,77164.03670386429
2026-04-18 03:00:53.738,77315.4096324451,13,5,4,77201.78314338902,77169.64712633878,77128.44334858148,77436.59527540709
2026-04-18 04:00:38.295,77013.53238285403,13,5,4,77315.4096324451,77201.78314338902,77169.64712633878,77362.87288021417
2026-04-18 05:00:51.751,77158.48113774008,13,5,4,77013.53238285403,77315.4096324451,77201.78314338902,77496.71066229149
2026-04-18 06:00:24.127,77152.68049883858,13,5,4,77158.48113774008,77013.53238285403,77315.4096324451,77308.43885337995
2026-04-18 07:00:36.584,77131.3006381946,13,5,4,77152.68049883858,77158.48113774008,77013.53238285403,77128.44334858148
2026-04-18 08:00:25.517,76998.06796704927,13,5,4,77131.3006381946,77152.68049883858,77158.48113774008,77169.64712633878
2026-04-18 09:00:39.772,76755.0998125113,13,5,4,76998.06796704927,77131.3006381946,77152.68049883858,77201.78314338902
2026-04-18 10:00:08.049,76617.80623429554,13,5,4,76755.0998125113,76998.06796704927,77131.3006381946,77315.4096324451
2026-04-18 11:00:45.450,76188.45755869409,13,5,4,76617.80623429554,76755.0998125113,76998.06796704927,77013.53238285403
2026-04-18 12:00:57.316,76072.68979550186,13,5,4,76188.45755869409,76617.80623429554,76755.0998125113,77158.48113774008
2026-04-18 13:01:03.736,76224.9598173141,13,5,4,76072.68979550186,76188.45755869409,76617.80623429554,77152.68049883858
2026-04-18 14:00:25.301,76137.19860160364,13,5,4,76224.9598173141,76072.68979550186,76188.45755869409,77131.3006381946
2026-04-18 15:00:26.751,76251.58670751007,13,5,4,76137.19860160364,76224.9598173141,76072.68979550186,76998.06796704927
2026-04-18 16:00:12.360,76181.98651177097,14,5,4,76251.58670751007,76137.19860160364,76224.9598173141,76755.0998125113
2026-04-18 17:00:47.226,75927.57132288165,14,5,4,76181.98651177097,76251.58670751007,76137.19860160364,76617.80623429554
2026-04-18 18:00:53.230,75864.95221180288,14,5,4,75927.57132288165,76181.98651177097,76251.58670751007,76188.45755869409
2026-04-18 19:00:09.275,75653.54136303878,14,5,4,75864.95221180288,75927.57132288165,76181.98651177097,76072.68979550186
2026-04-18 20:00:56.722,75670.66377392902,14,5,4,75653.54136303878,75864.95221180288,75927.57132288165,76224.9598173141
2026-04-18 21:00:30.982,75757.95160113281,14,5,4,75670.66377392902,75653.54136303878,75864.95221180288,76137.19860160364
2026-04-18 22:00:20.269,75828.32687513834,14,5,4,75757.95160113281,75670.66377392902,75653.54136303878,76251.58670751007
2026-04-18 23:00:47.003,75830.19171188552,14,5,4,75828.32687513834,75757.95160113281,75670.66377392902,76181.98651177097
2026-04-19 00:00:19.243,75728.45681761758,14,6,4,75830.19171188552,75828.32687513834,75757.95160113281,75927.57132288165
2026-04-19 01:00:55.762,75652.21984514158,14,6,4,75728.45681761758,75830.19171188552,75828.32687513834,75864.95221180288
2026-04-19 02:00:38.652,75642.12663561944,14,6,4,75652.21984514158,75728.45681761758,75830.19171188552,75653.54136303878
2026-04-19 03:01:17.341,75558.77945979389,14,6,4,75642.12663561944,75652.21984514158,75728.45681761758,75670.66377392902
2026-04-19 04:01:14.063,75540.50887836353,14,6,4,75558.77945979389,75642.12663561944,75652.21984514158,75757.95160113281
2026-04-19 05:00:35.911,75681.49533537882,14,6,4,75540.50887836353,75558.77945979389,75642.12663561944,75828.32687513834
2026-04-19 06:00:35.261,75569.83917977821,14,6,4,75681.49533537882,75540.50887836353,75558.77945979389,75830.19171188552
2026-04-19 07:01:07.182,75407.80704076507,14,6,4,75569.83917977821,75681.49533537882,75540.50887836353,75728.45681761758
2026-04-19 08:00:33.524,75295.98459973742,14,6,4,75407.80704076507,75569.83917977821,75681.49533537882,75652.21984514158
2026-04-19 09:00:04.218,75244.24719211207,14,6,4,75295.98459973742,75407.80704076507,75569.83917977821,75642.12663561944
2026-04-19 10:00:59.248,75020.97270538584,14,6,4,75244.24719211207,75295.98459973742,75407.80704076507,75558.77945979389
2026-04-19 11:00:55.940,75236.36654292562,14,6,4,75020.97270538584,75244.24719211207,75295.98459973742,75540.50887836353
2026-04-19 12:00:37.294,75599.26577131222,14,6,4,75236.36654292562,75020.97270538584,75244.24719211207,75681.49533537882
2026-04-19 13:00:41.851,75624.6529610848,14,6,4,75599.26577131222,75236.36654292562,75020.97270538584,75569.83917977821
2026-04-19 14:00:28.888,75920.89178630568,14,6,4,75624.6529610848,75599.26577131222,75236.36654292562,75407.80704076507
2026-04-19 15:00:03.231,76024.76202757412,14,6,4,75920.89178630568,75624.6529610848,75599.26577131222,75295.98459973742
2026-04-19 16:00:20.279,75840.65451654213,15,6,4,76024.76202757412,75920.89178630568,75624.6529610848,75244.24719211207
2026-04-19 17:00:18.075,75495.36817299578,15,6,4,75840.65451654213,76024.76202757412,75920.89178630568,75020.97270538584
2026-04-19 18:00:36.729,74800.94102146984,15,6,4,75495.36817299578,75840.65451654213,76024.76202757412,75236.36654292562
2026-04-19 19:00:55.283,74795.1465182244,15,6,4,74800.94102146984,75495.36817299578,75840.65451654213,75599.26577131222
2026-04-19 20:00:43.659,74974.34476516958,15,6,4,74795.1465182244,74800.94102146984,75495.36817299578,75624.6529610848
2026-04-19 21:00:46.413,74689.24400809643,15,6,4,74974.34476516958,74795.1465182244,74800.94102146984,75920.89178630568
2026-04-19 22:00:18.388,74460.14184607656,15,6,4,74689.24400809643,74974.34476516958,74795.1465182244,76024.76202757412
2026-04-19 23:01:19.302,74137.21873636951,15,6,4,74460.14184607656,74689.24400809643,74974.34476516958,75840.65451654213
2026-04-20 00:00:48.126,73856.05501487634,15,0,4,74137.21873636951,74460.14184607656,74689.24400809643,75495.36817299578
2026-04-20 01:00:50.777,74346.05375810764,15,0,4,73856.05501487634,74137.21873636951,74460.14184607656,74800.94102146984
2026-04-20 02:00:44.180,74623.05265769569,15,0,4,74346.05375810764,73856.05501487634,74137.21873636951,74795.1465182244
2026-04-20 03:00:04.643,74458.21813860718,15,0,4,74623.05265769569,74346.05375810764,73856.05501487634,74974.34476516958
2026-04-20 04:00:22.245,74653.54610763465,15,0,4,74458.21813860718,74623.05265769569,74346.05375810764,74689.24400809643
2026-04-20 05:00:38.550,74581.28237935815,15,0,4,74653.54610763465,74458.21813860718,74623.05265769569,74460.14184607656
2026-04-20 06:00:52.141,74277.51462154883,15,0,4,74581.28237935815,74653.54610763465,74458.21813860718,74137.21873636951
2026-04-20 07:00:32.318,74789.56984853405,15,0,4,74277.51462154883,74581.28237935815,74653.54610763465,73856.05501487634
2026-04-20 08:00:52.000,74795.97600729625,15,0,4,74789.56984853405,74277.51462154883,74581.28237935815,74346.05375810764
2026-04-20 09:00:13.386,74741.97729093608,15,0,4,74795.97600729625,74789.56984853405,74277.51462154883,74623.05265769569
2026-04-20 10:00:46.167,75062.12403807922,15,0,4,74741.97729093608,74795.97600729625,74789.56984853405,74458.21813860718
2026-04-20 11:00:47.491,75045.02524645194,15,0,4,75062.12403807922,74741.97729093608,74795.97600729625,74653.54610763465
2026-04-20 12:00:30.682,75179.56431310959,15,0,4,75045.02524645194,75062.12403807922,74741.97729093608,74581.28237935815
2026-04-20 13:00:46.403,75285.69738107114,15,0,4,75179.56431310959,75045.02524645194,75062.12403807922,74277.51462154883
2026-04-20 14:00:21.627,75290.96918392694,15,0,4,75285.69738107114,75179.56431310959,75045.02524645194,74789.56984853405
2026-04-20 15:01:04.999,75004.42275652137,15,0,4,75290.96918392694,75285.69738107114,75179.56431310959,74795.97600729625
2026-04-20 16:00:11.000,75687.721421251,16,0,4,75004.42275652137,75290.96918392694,75285.69738107114,74741.97729093608
2026-04-20 17:00:31.977,75340.28666497084,16,0,4,75687.721421251,75004.42275652137,75290.96918392694,75062.12403807922
2026-04-20 18:00:26.267,75921.15197965335,16,0,4,75340.28666497084,75687.721421251,75004.42275652137,75045.02524645194
2026-04-20 19:00:59.005,76437.62877231697,16,0,4,75921.15197965335,75340.28666497084,75687.721421251,75179.56431310959
2026-04-20 20:00:40.654,76314.88533036472,16,0,4,76437.62877231697,75921.15197965335,75340.28666497084,75285.69738107114
2026-04-20 21:01:22.441,76302.84677235561,16,0,4,76314.88533036472,76437.62877231697,75921.15197965335,75290.96918392694
2026-04-20 22:00:42.504,75970.00268011336,16,0,4,76302.84677235561,76314.88533036472,76437.62877231697,75004.42275652137
2026-04-20 23:00:09.650,75992.70086029985,16,0,4,75970.00268011336,76302.84677235561,76314.88533036472,75687.721421251
2026-04-21 00:00:34.491,75874.54629352967,16,1,4,75992.70086029985,75970.00268011336,76302.84677235561,75340.28666497084
2026-04-21 01:00:42.456,76085.88237404238,16,1,4,75874.54629352967,75992.70086029985,75970.00268011336,75921.15197965335
2026-04-21 02:00:56.297,75921.29817954023,16,1,4,76085.88237404238,75874.54629352967,75992.70086029985,76437.62877231697
2026-04-21 03:00:55.464,75628.03723799669,16,1,4,75921.29817954023,76085.88237404238,75874.54629352967,76314.88533036472
2026-04-21 04:00:58.013,75728.13586903199,16,1,4,75628.03723799669,75921.29817954023,76085.88237404238,76302.84677235561
2026-04-21 05:00:32.588,75814.67217221636,16,1,4,75728.13586903199,75628.03723799669,75921.29817954023,75970.00268011336
2026-04-21 06:01:12.730,75832.33172653822,16,1,4,75814.67217221636,75728.13586903199,75628.03723799669,75992.70086029985
2026-04-21 07:00:41.651,76008.88286643253,16,1,4,75832.33172653822,75814.67217221636,75728.13586903199,75874.54629352967
2026-04-21 08:00:35.784,76125.0717533993,16,1,4,76008.88286643253,75832.33172653822,75814.67217221636,76085.88237404238
2026-04-21 09:00:08.063,76542.40965523037,16,1,4,76125.0717533993,76008.88286643253,75832.33172653822,75921.29817954023
2026-04-21 10:00:49.642,76367.38771266557,16,1,4,76542.40965523037,76125.0717533993,76008.88286643253,75628.03723799669
2026-04-21 11:00:25.300,76784.39417696862,16,1,4,76367.38771266557,76542.40965523037,76125.0717533993,75728.13586903199
2026-04-21 12:00:13.537,76479.91862901945,16,1,4,76784.39417696862,76367.38771266557,76542.40965523037,75814.67217221636
2026-04-21 13:01:00.137,75992.30702339568,16,1,4,76479.91862901945,76784.39417696862,76367.38771266557,75832.33172653822
2026-04-21 14:00:36.415,75911.10361927166,16,1,4,75992.30702339568,76479.91862901945,76784.39417696862,76008.88286643253
2026-04-21 15:00:16.380,75762.711638902,16,1,4,75911.10361927166,75992.30702339568,76479.91862901945,76125.0717533993
2026-04-21 16:00:26.659,75803.94428247478,17,1,4,75762.711638902,75911.10361927166,75992.30702339568,76542.40965523037
2026-04-21 17:00:47.102,75861.34549918868,17,1,4,75803.94428247478,75762.711638902,75911.10361927166,76367.38771266557
2026-04-21 18:01:17.084,75556.47668629252,17,1,4,75861.34549918868,75803.94428247478,75762.711638902,76784.39417696862
2026-04-21 19:00:40.192,75598.61267682334,17,1,4,75556.47668629252,75861.34549918868,75803.94428247478,76479.91862901945
2026-04-21 20:00:52.473,74995.37782854948,17,1,4,75598.61267682334,75556.47668629252,75861.34549918868,75992.30702339568
2026-04-21 21:00:41.688,75763.05667180788,17,1,4,74995.37782854948,75598.61267682334,75556.47668629252,75911.10361927166
2026-04-21 22:00:32.686,75574.10377442642,17,1,4,75763.05667180788,74995.37782854948,75598.61267682334,75762.711638902
2026-04-21 23:00:27.372,75629.08968346077,17,1,4,75574.10377442642,75763.05667180788,74995.37782854948,75803.94428247478
2026-04-22 00:00:37.205,76350.25202878818,17,2,4,75629.08968346077,75574.10377442642,75763.05667180788,75861.34549918868
2026-04-22 01:00:23.839,76308.7293299303,17,2,4,76350.25202878818,75629.08968346077,75574.10377442642,75556.47668629252
2026-04-22 02:00:55.707,76322.61641898053,17,2,4,76308.7293299303,76350.25202878818,75629.08968346077,75598.61267682334
